feature1,feature2,feature3,feature4,feature5,feature6,target
0.5041010744808456,-0.7409362057382582,0.79114671151253,-1.5004888603930375,-2.090719456054135,-1.401573806926962,0
1.7963239264846849,-2.0596265192376233,0.796982182713619,-0.8055578440758284,0.16821320665979167,-0.34677707340240893,0
0.13051561300409567,-0.7493835012541006,-1.7085185032307209,1.0559948105312156,-0.3302475116000825,-0.9564703373667706,0
-0.32763812406823883,-0.25434254997414807,-0.5485954366692449,-0.3633223973954389,-2.191033429171034,-2.362189268724086,0
0.7095361707264408,0.859321728739185,0.6177501780872845,1.630070802058186,-1.3149504788478916,0.6996590022868141,1
-0.4480338594337108,-0.6438113043348945,-1.0046970996542737,-0.7449563935493393,-1.5884589962694775,-1.2505584223095243,0
-1.2893864910429098,-0.8970647361633534,1.3085171563461624,1.7329657677410297,0.8087248832805249,2.292359153476504,1
0.8361456557057673,0.6731140430828155,1.453714096879472,0.8046422048707754,-1.0268307647270492,-2.320208230469205,0
1.36849770130496,1.5510758054515765,-0.6459959851270541,1.7079751861407515,0.0780652969549076,0.3168404147613275,0
-0.6994847791608069,-1.60951204297635,0.7085603148566448,-1.3720272014473194,-0.6599961254589015,-0.6054108180688,0
-0.15536773419032274,0.45930182048912105,-1.984043903188063,2.1088269862025273,1.1746979448572656,2.6456039050613964,1
2.7762841161530583,-1.7145993967888906,0.03969175733185092,0.05488739489983452,-0.1250648968285959,-0.5397156455369062,0
-0.965419509715553,-0.2661892084358629,-0.2661304013086679,-0.492175485246687,-1.3728439806162736,-1.5000101439548745,0
0.10355994223942439,0.05715177225197243,-1.479848480437972,0.1362881160669256,-3.305537934030715,-0.268777537571001,0
-0.7113048331796628,1.5333113541208827,0.4764887631653688,-0.37157759202178897,0.6686265556008735,1.614714458054992,1
-0.8758917171492806,1.1198994045868322,-0.19142996923255026,-0.19294842639728516,-0.9671219694935883,0.1126895048643457,1
1.4655763843647105,1.171414928362154,-0.47782837737406914,0.1798822524885022,-0.7793975671455751,1.3428233782334895,1
0.7311085310125639,0.1338941554121187,-0.4775049474164276,-0.8058479975155735,1.37312070056136,1.0346116714425944,1
-0.11532059978763796,1.0999936933801047,0.8098878169738728,-0.544726923321903,-2.3831635460138507,-1.8687910592525396,1
1.5089402642402123,-0.7284012540788538,-0.3916311052068608,1.2642923185653774,1.301222120159903,0.0016923331647792361,1
1.6387919313339259,-2.314731160381715,0.6100587675562035,-0.8907424927719857,-1.047042881669513,-0.5828988730975305,0
-0.09795274598517474,-1.1194550341365792,1.2301705879970664,2.5610347554185635,0.7673354941120347,-0.13517232226977205,1
1.3826391456036595,-1.2891435587252706,2.0577160803015833,3.03407262327407,2.0582314237412302,3.7112219772678245,1
0.33806691213965,-0.2045494545987384,0.6459721628195371,-0.9912158068555588,0.8099842521481482,0.02722699332584011,1
-1.3089941148750661,-2.3877002891204215,-0.6123609957962393,2.750802840358178,0.5402670095599238,-0.05121818051396465,1
-0.4450672607955976,1.4906657329509394,0.25562578554971765,0.7049763435863151,1.1011824850289265,3.789292712610052,1
-0.5749499553868769,-3.9322357317446954,-0.35244486577601764,-1.7062339666604536,-1.2978984647287497,-0.11649524685897672,0
0.8292139408262553,-4.629412042622323,0.9227850961708667,-2.051958114251553,1.1850512750790303,1.1958161773399358,0
-1.430479564387472,-1.526337495871497,0.9009292342505424,1.1297483022066492,1.435765190263544,0.0006922446560373441,1
-0.44967507314622424,-0.3833844392249802,1.7318994673630033,-0.6830592138115146,-1.0330859644266925,-1.246386326430528,0
-0.5417874013834628,0.7387635595296972,-0.05445096242087541,-1.1249215470232223,-1.0993674981186659,0.04179529896784828,1
0.5605002386662146,-0.7470098608193845,-0.25352014574107723,-0.04609039510796609,1.544007243619538,1.014997761597493,1
-0.19618814585246605,-1.7080425312511016,-0.6711436067631215,-2.0152596719466995,0.25156882535082814,-0.27645306818482895,0
-0.33235447351896474,-1.101444859452704,1.0438459948070786,-0.7706806957225312,-3.594033472360188,-3.312865902898322,0
0.8786164106019141,-2.5925968657069927,-0.6723883053502522,0.8919491307067663,0.6384494522071821,-0.49742232431382605,1
-0.158673505479252,-0.7095120982758657,1.2523670966607754,-0.2678781692838281,-0.3230943463454655,-0.8084286329605256,0
1.0950588664813858,-0.3864947900806973,0.8292839134258868,-0.24577823650859565,0.037782551402889775,-0.938289790014501,0
0.03092541778249925,0.14412602209358005,-0.4311468831819377,-1.7758543708655168,-0.10543973854909405,-0.9128817353165795,0
0.8358292378282252,0.04141236113580404,0.4205840470203958,0.14077430592996754,-3.19341204629958,-1.0213006119441839,0
0.8079565491594414,-0.2635044268232397,-0.617456302716729,-0.1685160212554988,-0.997057385521995,-1.279995312258476,0
0.28493306968481164,1.0228721778196987,-0.2243213118326333,-1.087975253668037,-0.8418954469858728,0.38833433193718814,1
-0.9157386703805219,0.9827166044663928,1.1396378120140314,-2.8878798299173765,-1.0402590333186503,-2.7828191477993625,1
-1.311086062369191,-2.3970541706075377,0.25664281714437287,4.71940467397845,1.0865606456443158,1.1595036932983525,1
-0.33329488636155924,2.039971537944264,0.18185791696841305,-2.1618420287166416,-1.2875263711439635,-3.590508739772483,1
-2.1136655425597306,0.5083461488723866,-0.15226383341749491,1.0195282073810779,-0.330055493453957,1.4435563333856734,1
0.725073139981203,1.8781406971205703,1.4435128995236148,2.2105976310303954,-0.058341503237757775,-0.7798126634124054,0
1.0540363108508881,-1.9401256631602986,0.700563674893375,-0.1203147518522607,2.6784450988099717,1.1480916113050137,1
-0.2971089471985412,-2.959170901071492,-0.33664660436528576,-1.7192612763455344,-0.45075112170178666,-0.169782707094978,0
2.2240447786883,0.6588486546739531,1.6376525083991214,1.8149575570726586,-0.5335126641497256,-1.5600320861925023,0
1.4142951060044213,1.47486979840185,0.8629107429582141,-1.1632811521391906,-1.2172773114211033,-2.4998384666685447,1
-0.6397269297813641,1.6568218263247216,0.14710352646841823,1.151687413615011,0.10823952581652496,-0.39943181955801055,0
0.08438819432830247,1.5263977457956202,-0.9458526613759538,-2.7242427517432066,-1.1141135159156257,-2.011653002076204,1
-1.6211194770561796,3.08326278265704,-0.3257257767370883,1.480414878684655,-1.818274365033136,-2.710603257302603,0
-0.2501084589956588,0.8505239346614998,-0.5265493094207659,-0.07340660982031177,-0.6613731256452273,0.2779133865818544,1
0.8815849843885636,-2.29676692506348,-0.01412072193343282,-1.1037479960278604,0.14917563514207832,-0.18089383741346576,0
-0.3927373627884593,0.3867908644951582,-0.23437012319486966,-1.0564255900603294,-1.048378480978551,-0.1019227613315764,1
0.061327169519448145,1.6192715319130069,2.3061529847462148,-2.376739611915557,-0.9331838343335034,-1.9914626822411035,1
-0.27267803158009984,-1.1032603726310866,0.24301185700970085,-1.025347814977891,-1.2055298936313934,-1.1414899042461346,0
2.2248863809964554,-1.881667849222176,1.4855886080077807,3.3656579174241377,1.531589731926291,0.907674198108388,1
-0.9234724168418338,0.6135995102285433,-1.158994600523995,-1.2154469796616312,0.21826783616850642,-0.16357537485452167,1
0.13880045454151024,1.569931118282415,1.1772366015675635,-1.7179129574951282,-1.060117080339632,-2.0176094723220777,1
-1.3118740231802377,0.7998419175426816,-0.7883861138690067,1.3065303369405408,-2.2950196043776487,0.20313568528640213,0
0.07757630977832912,1.836088843811631,-1.9642742998147456,1.1678755838544543,0.3701764246044623,-0.2906251977470208,0
-0.8824590482322486,-0.8206272839193953,-1.4235706421811276,-0.920722029165906,-1.135958870998404,-1.1390224239873272,0
-0.11475840189836517,-1.4771672951181036,0.546015918351226,0.6013242278308293,1.4621834161033143,0.3302606295346755,1
0.22047232077268225,0.24911369997975708,-0.9962720962701991,0.7164790840478479,-0.7247375886251046,1.1763241670791942,1
0.24731298113961678,-0.9178482380132357,-1.4995915508581836,-1.4360923848970337,-0.7923919758146758,-0.8597505754154566,0
0.9484179342211362,0.7830352174502464,-0.47500323861704385,0.3366034553882916,-1.5666019989938922,-1.5724062067021962,0
-0.6575805464851556,1.1519520343165581,0.3417914681189638,-0.8411554332086784,0.34175492585727885,0.540444241401248,1
-0.16119802232713012,-0.8919079446271772,0.6613694631861474,0.17586481083110217,-3.8288999925138403,-2.16155857198218,0
-0.9613678689194338,-0.6317584385087742,-2.314633802252788,1.3116996430226824,1.1221317910892739,0.8873591205660347,1
0.16560961523363255,1.4166850374063533,2.6053031213604934,1.2034487157375253,-0.1726141380531926,-1.207370205502655,0
0.6798203458289699,0.9908025723378324,0.1375195727236849,-1.2954098219187895,-1.2442850878166836,-1.199682477305192,1
-0.8715073616580136,-0.4677255490412956,0.22904973825211888,1.468676771221188,0.597240009167411,2.8477765618552286,1
-0.7233451687434653,0.3396722854431232,0.6627818860209612,-2.4070631653006833,-0.17126332726452576,0.23132526912740814,1
-1.8381794994044593,1.1860393132188705,0.6140762230490918,-1.253648154327787,-1.8869128157555006,-2.2013725270041604,1
0.20940136199792364,-0.1428067903757112,-0.560955977388432,0.8641235926324129,1.0270270345094876,1.6107972969907636,1
-0.5998741686008157,0.46840109200201185,1.098329200694048,0.21801740118350632,-0.6555933610161098,-1.5218160966318077,0
-1.1961868702359317,1.8081620924101927,-0.30680351444859494,-0.9852844763272487,-2.2616759997455747,-2.342691662449437,1
2.6927581625237265,1.2637314476309678,0.8271603118652108,-0.5528216488171797,-1.8842119812505804,-2.0798564666195913,1
1.9936905667452993,-1.3917816165945616,-0.9449871507516305,0.6885775421828084,0.691342250647699,0.6418973140619688,1
-0.5242860694272069,-4.076879069230834,-0.9598140056450439,2.161360010481153,0.9963730123838507,-1.0016044349166728,1
0.10862350077716665,-0.7948444298113478,-0.17074030051428166,3.4796236990734957,1.1724236053552577,3.5905855055997713,1
0.5608927226818058,0.6570949897959173,-1.2533911712241548,-0.6787370257271457,-1.7829841660409849,-1.7744870283509298,0
-1.1225859389502435,2.734045397843363,-0.18259187778104524,2.638997348430725,0.5744108205459617,2.2381557681612274,0
-1.0631733557393501,1.2949867829433876,0.4146328952413382,0.24326059340696382,-2.009022688203588,-2.1593270659945247,1
0.6345635871555829,-1.5154475328394166,-0.11397412337078112,1.3604935356796606,1.8643291577845464,1.9530010983812134,1
0.06462103118053213,-2.553213136470322,-1.6671563371773557,-0.7781646434318181,-0.45809080839951677,-0.3127755385692973,0
0.6649554577357163,0.034548828260239306,-0.9881633476704093,0.13552960547357085,-1.5676727451167227,-1.6827217289247203,0
1.690400508130418,-1.0241323641801166,1.4676383378607578,-0.15450594615292212,-3.239268299776912,-2.3800190140497914,0
-0.3119019831088788,-0.7047559139547883,0.5132324268151828,0.7089444857198193,-1.4094281806856448,-1.3879870092883182,0
-1.2129249424501396,-3.0581161917600634,0.8695511066477908,-3.450210834579229,-0.1670597600818634,0.1751086470477643,0
-0.3341523814543325,-0.37175081461149173,0.5748688698383837,-0.22637098273100398,-1.6887317576606071,-1.5902457456921382,0
-1.407176984953593,0.5600446245133948,-0.4478132023866073,0.9025896412339346,0.8796923611486672,2.0473311782203956,1
-0.6801694017002259,0.03893019896391259,0.01326464308397327,-0.6049110558108424,-2.4531850185816753,-0.16783831471119526,0
1.503322498821751,-3.629339532649669,-0.32294882833914823,2.7922311219496354,1.226731802270605,0.2983542152448446,1
0.3828011983013504,0.9421048001518385,-0.022818760730348216,-1.5361400334678104,-1.4465880703090082,-1.8661637722884825,1
0.3190448723197766,0.5563792821089015,-0.6664333719107574,0.7335022293758588,-1.4259568179803335,-1.3696292975381756,0
0.13507187986179395,-1.5981306967507098,-1.2277353416045216,-1.2859932524077875,-0.9508830300317715,-0.7833055814410421,0
2.4642124409992205,-0.37126447903960713,0.3267644776615085,0.15206198309642294,-1.8778530452142501,-1.6850600558901967,0
1.5929511982088904,-0.7053399449854669,0.6638640899316747,-0.4537134379296759,-3.007172248312853,-2.0025787389443437,0
-1.29265252415925,-0.6381774257395579,-1.1815793345729262,-0.49548957216236345,-0.03104985510540048,-0.6864380353617732,0
-0.4682245804743566,2.7456567366427906,-0.6897854535827563,2.0961463336358923,2.010821492984155,-0.46769589585583615,0
0.4746334540141737,0.6363731077852381,1.4671626696512623,-2.1350432222416735,-0.030045846973125068,0.5220313389133824,1
0.06953910889310848,0.8388088945349854,1.9016357708319687,-0.776146555284887,-1.412268352867149,-1.3213151441502249,1
1.1466823001173643,-2.586440205842133,-0.9014839425788614,2.632297326653055,1.8472520635990737,2.0699186598549235,1
1.629304882904314,0.5233189340847346,-0.1146465135111478,3.5661126764161164,-0.8845751369457717,1.1495646019731984,1
-0.48146077653268887,-0.152213780738798,-1.403286596653112,-0.5079984876650159,-2.783161078925516,-0.7252189979870529,0
-0.39833644413023683,-0.2802481527021077,1.1853697808237873,0.7822905538118141,-2.1075877690887834,-1.8373274074385697,0
0.6990995896655071,1.3975627640867034,-0.342361635258677,-4.478043923312507,-0.0596677986683265,-3.250803446062597,1
-0.4096841892180281,-0.5654545843515256,-0.24063805437007116,-0.31385552024703345,-1.804560992140991,-1.5751531150061886,0
-0.1535114637931967,-1.697295776119309,-0.24105425031666827,0.07963876789667368,-0.11391767807066833,-0.5739282794309786,0
0.04804983776558977,-1.8657003494170488,1.1649062576366054,1.2226886826825385,1.6270678567053043,0.2095198477552409,1
0.23221450595489967,0.007325004902498322,-0.675584387414668,3.1891741201165322,-1.5441057090408576,1.4587505589618321,1
-0.79885230106258,2.3763545672570503,1.057136768800929,1.674360595444397,-0.6704522106722384,0.008656024302374776,0
0.19863858384740612,-1.0917847953333775,-0.19502588882204647,2.9109955009726267,-0.5458790173399208,1.7206586873319578,1
0.30207684877160146,-1.2438892411455795,1.4779939672654607,-0.38666106573901327,0.08108088762821553,0.0171322271590596,1
1.1386170714537858,1.126180422384396,-1.1509905640105735,-1.5443343193079542,-0.7407746419457218,-0.5602352580822623,1
-0.020905407776578296,1.3635718414980773,0.7601448481497473,-0.9998705857282961,0.931803466447704,0.32693966008395126,1
-0.8367004734171456,1.9599716579107442,0.6047592257382739,2.189809003864136,-0.18127475251343783,-0.008784996780688004,0
-0.310368783581295,-3.356790274466379,-0.6011481365959827,-4.001144617457419,0.46026486419347945,0.6032952028194563,0
0.7280078478340273,1.7038827175623235,0.6634281193210969,0.8173822030342599,0.2708555756435693,0.9034158463696205,0
0.041237018516578273,0.8683700676414076,1.4102325155508788,1.386592420090171,-1.7864908237325583,-0.9182413591023026,1
1.5110801951351294,1.7867700011108876,-2.133635841658821,1.3362249300763462,0.29458220713922456,-1.1633817116089569,0
-1.1729838514653934,1.475470807176285,-1.7346639215329906,-0.8892078017439151,-1.1597999241484007,-1.951067492674813,1
-0.9678426351396135,0.8861402011400964,0.5607172822927565,-2.173779787972718,-0.725781652560833,-1.6331886945223484,1
1.1903704800712096,-0.8191517531017188,1.0186567299133007,2.914851451476988,-0.22785909483378153,1.7222540896469276,1
-0.08316871080203542,2.5436740535588345,1.2117242984706877,-0.3928266332300957,-1.3273968896289676,-2.324044988645456,0
0.1502233549368725,-2.9570295861561213,-1.9624402248468504,-1.9696295039824026,-0.10758934756816907,0.1730069609607574,0
-0.24096713171201598,1.39192861934018,0.28679289754419723,-0.9625896988600333,-1.4528051551878425,-1.81661616213602,0
0.8354244718930484,-3.9878576314784473,-0.7637886999948825,-3.7318527730102167,-0.8746491768237756,0.1158105965544376,0
0.18646087513565981,0.4508807832401771,-0.23782061760609857,1.1582072918052984,-0.8892333613328846,-2.1562716489146965,0
-0.568056287661465,0.5518034602840196,1.0751803969737295,0.3738437224814928,-1.2640516038083909,0.37548652395305915,1
-0.3853700006509044,0.9817286006924772,0.8808673306940777,-1.0819034024117227,-1.3812727971933976,-1.7900379862317202,1
0.41525582836774666,1.2448103283225542,-0.5286294916001775,0.1596292159961228,-1.269964091605087,-0.5227237832402154,1
1.0641903105488508,0.5904043141117303,-0.2959516779917219,1.175766105609177,-0.6825906726513608,-3.389784954979401,0
1.6410318341000272,-1.2098336419753377,0.38025942607592284,1.237954994097461,0.5050115206085278,-0.12099350904647044,1
0.014320398035661503,-1.952788905581866,0.9904167478406279,2.484229550986489,1.796745398627524,1.059038335021145,1
-1.3239612465964041,-0.498773827901975,-0.9605207175890123,0.2649034050800809,1.156612550039067,2.3671352100074605,1
-0.833221865452879,1.315310741767746,-0.5858758269479492,-0.01537340408868515,-1.2191892672834843,-0.8863430153695739,1
0.05341748090954408,-2.6698707865036946,-1.3134891316906248,-1.505746777113263,-0.6568715858990541,-0.39937301768609845,0
0.4424966795679303,2.6235440794189566,-1.069126764418128,0.5525207251198054,0.44217718052662436,0.21952709922955616,0
-0.07952726770819862,-1.707903915172572,-2.3936841517341287,-2.2575455052628444,-1.1571508585035466,-0.7312292412324033,0
-0.955486497271194,1.0949070925041484,0.369331021156131,0.1463260077738997,-1.0692248391319514,-0.5986014278019718,1
0.07879301820784587,1.9200578024241102,0.16736245351170304,0.280758517394073,-1.1904799862472568,-2.0960670616362336,0
-0.528537425617699,-0.360747439813932,0.842175565148868,1.2435744473261876,1.657958382001039,1.5170702270596403,1
-0.2680609214921124,0.5673027368313246,-1.4757908978496974,0.27849937233091226,-1.6830864370356513,-1.6522480688375696,0
-2.403176592592019,-2.8537831454089284,1.7996187600519333,-2.513492590757507,-0.7105872898526173,-0.20728875513732392,0
-0.27349430053073204,1.1229367787789142,1.0639434462280632,0.2815854506602693,-0.9003404259158289,-0.14039141922941656,1
-1.3160342599268577,0.2493440924988788,-0.7252766081099496,-0.784938359578286,-0.6645206235649879,-0.6744242533471099,1
0.5237772115586787,0.43867308688919593,1.2305604288692062,-1.4489098353415277,-0.8543751714186711,-1.312288991481335,0
-1.2818514034426631,1.37528071577002,-1.596908332120541,1.6361453136150166,-1.0588061335854544,-2.4777168578917603,0
-1.9801504590549874,-0.4426182461055199,-0.5017289049288782,-0.6208072312428072,-0.8399940079208386,-1.1555515212141847,0
0.8299432138468427,-0.5690460208393596,-1.1565616031409875,-0.3064409006478739,1.8581324589056591,0.5998282062343208,1
-2.0084837161435005,-3.2619432575515623,-0.3172885656638249,-1.6558592355290866,0.1841785785293344,0.18777494574705034,0
-1.5488238379606998,-0.05067568422981006,0.24701460536629413,0.07703909009720777,0.7548944278192419,1.5757382208382236,1
-0.237325303796526,1.0101424202414808,-0.492287990529253,-0.3926264849593464,-0.9021557504108058,-0.41921874831299677,1
-0.27143533556238797,-0.2795374919520597,0.19280783839698937,1.1646178548693351,-0.1731745161458571,0.6590100299569935,1
-0.21051133659974092,1.3763461426661818,-0.13317814026768182,1.392007691102891,-2.904469911493633,-2.7310637990954323,0
0.26810003398523485,1.331550200929195,2.650988427871934,-0.28088057956129564,-0.0668663351494525,2.0976756980477145,1
1.486931771930207,-2.576551054299939,-1.1062954359632629,2.590913832787277,0.7448403195503365,0.7201069024009386,1
0.16319845949635756,1.6928216185479195,-0.41823278555492294,0.6395835458002004,0.05341050291156946,-1.0221542037823375,0
0.8781479353385309,0.857879278836347,-0.24637185841335324,1.5521225005148636,-1.6961577384865034,0.7443480419847834,1
0.6838977643427069,-0.9697127566034422,0.885902323111208,1.3300589656604183,2.5494822753525375,1.3952679070001794,1
-0.9092601032328502,-0.6382399885350967,0.29054425947974594,-0.2354312482337131,-1.101700878612501,-1.117096075447634,0
-1.9855963159020165,1.5995655406612164,-0.1755708944765804,-0.48030461086814835,-1.0731602852823536,-2.529932797669481,1
-0.8110651519145244,1.1739232136867663,-0.3612463429276125,0.6501806158427702,-1.3990068907622981,-0.9452856262993081,0
2.4798515349079366,0.7836930491949203,0.8599814402736132,-2.0784814909915124,-0.7483732306239761,-0.8887835379538794,1
-0.9004292254644896,0.6687208173042247,0.592101961043143,0.8072902109091178,-1.3109919210110008,-1.8335467210202812,0
0.5555756081410355,-0.6867831383809482,-2.1555909397431083,-1.1155488316400377,-1.2716684395854756,-1.1467290460900832,0
0.29665485295841776,-0.9851417611078508,-1.2202356992257206,0.2843947528255891,0.17276186821879003,-0.3222360044948387,1
0.4094793861980484,-0.9952581930989907,1.387007319124921,2.823590688515756,0.8629043915960065,2.3564705533935455,1
-0.7913844860820516,0.6086074703082405,0.3394355548108988,-1.2350400062860778,0.3598791334115852,-0.9823816646904551,0
-0.6481891470673439,-1.18213865297305,0.5091259950501051,-1.6670677327873538,2.013357904212681,1.8965524061990395,1
0.30044605976277644,-0.7522778841246369,0.8242300256860687,-0.8640614052770588,-1.9539451023408807,-4.178345076992487,0
0.74940711477508,-1.2223735251967731,0.021752184015960765,0.5594996596332313,1.1273827481985015,-0.2358781399770078,1
-0.12112812594418335,1.220358034257228,0.9074875862214719,1.0416703283128057,-0.6079927064986999,-2.104798798141794,0
1.447010666774807,-0.7275468465636721,1.3283905454118128,-1.0466046751157625,-1.4389448106496487,-1.3155723659086775,0
-0.041609310993324385,1.3819829617036716,1.0013065370772256,3.321568173584046,-1.7460580592639383,0.30041149767758935,1
-0.5758418716989405,1.45067425785889,0.34046244648365637,-1.787688051069198,-1.5377197392999098,-2.744868345466923,1
-0.3925217049287987,-1.5153884191065583,-0.6091347692138098,-1.8032739617029283,-2.0756134627552534,-1.3119839958798065,0
0.5228175379935431,-0.997703197616861,-0.34656103770686697,0.9305965821924617,0.702469449153821,1.3451789457162182,1
-0.18049165898973837,-2.712040489884228,-0.9264890647002435,-2.262556610016312,-0.6995500736063034,-0.1798868996439752,0
1.2573346621469546,-1.1205347708104378,0.2879148195631744,0.7938556013630949,-0.28191054322704434,-1.7752470491603938,1
0.0711055692939256,0.27345687001562047,-0.23312625562625686,0.34340571332248526,-0.3639000111228563,-0.17775213666272927,1
0.4210496511649088,-2.34008984108468,1.2558083104855742,-0.07966948406591823,0.6368324475167064,-0.3563244565909798,1
0.2378981888021418,1.4132075582384918,-0.5788158141185104,-1.3964214675050413,-0.7150930004511569,-0.855865471511094,1
1.3023447233956553,0.7786245352584227,-0.8889603260376239,2.3432682106651987,-0.08220991381384368,2.1980104484607805,1
-1.24966644794973,0.9968193871039978,-1.1934974408995274,0.9783579056734092,-0.6856397452920209,-2.057176781931666,0
-1.106890404549641,-0.38519828733743355,1.962796243370614,-0.555718298637784,-2.9011262613513678,-1.4539769786952368,0
0.18951619647725393,0.3670003859339146,0.6336855319730593,0.10901734437927546,1.3435339321154323,2.848647189712131,1
0.7049472495931294,-1.013902570948305,1.2870921037904752,-0.2232334471758204,1.8561790554753692,1.4289729334064014,1
0.7063884003022237,0.7165964958858763,-0.4001408417858246,0.6084336856854773,-1.0235386066267778,1.4401112425501341,1
1.6620767410146684,-1.416010892949924,0.05277551629782262,-1.518744377684894,-0.06239495598337119,-0.39582376027174315,0
0.048191162945217164,1.3132419695379025,-1.0149688323177093,1.6342043480801665,-0.3681370729181185,-0.22403893841168487,0
-0.14019797970958092,1.553106379176572,1.2637611619017812,-3.304037787430295,-0.6159470057980552,-2.9074553985176044,1
0.6492755765312118,-0.0329862669194223,-0.3560866243201088,0.5052053583579919,-2.051526995739128,-1.2344820737110318,0
-1.0087420453965685,1.3566411331692894,-0.12829899447319787,-0.17540743327465258,-1.5793539541206094,-1.1555702202075988,1
0.2895202093163524,1.3565161519706674,-0.9008549064331837,-2.0360744363815777,-1.1211506611556348,-2.303220769973951,1
-0.1654006421535298,1.4578028471238507,0.9394390194675831,1.7759147852278079,0.02463075710914686,-0.5805319151626464,0
-0.1227617867378882,-0.34953550524123067,-0.21594824613417674,2.02406176199788,-0.18680693918966873,-0.3550866419874037,1
0.25564770385042956,0.6203314242268188,0.7958556296540458,-0.9542592384798894,-1.8854344249402235,-1.8347018813511164,0
-1.380828361276954,0.9797529066929062,-0.46028235071683626,0.1975405068111049,-0.47363066001821064,0.3299465942385005,1
-0.46506944906357556,1.6914647013295694,1.1918685063086651,-1.5666963519273507,-1.1159216382283281,-1.4465108240915725,1
-1.6930848158309462,0.8503308799729332,0.6957374985106182,-0.5392886670661903,-0.7056469676681009,-0.10395724952516494,1
-0.24389816344828477,-0.6664146383198035,-0.1778457754034229,1.0602265326366556,0.0001721386629471855,0.5737895043035646,1
-0.6709834644946127,-0.8649787084257631,1.0215018976685943,0.7806431190268655,0.3895473244711479,0.70162167484653,1
-0.03177117279675531,-0.6398253249040129,2.037857550236697,2.759268134212445,-0.025512303984758677,0.6099269659045059,1
0.6277047574817053,0.5930180421729323,1.3589015147395378,-0.7735753210326081,-1.7713420605436188,-1.9679199638791935,0
0.9044966413826214,-1.1799736048520548,-0.9068160465984293,1.1329616218801593,2.716638893047885,0.502109169795075,1
-1.336284088584971,0.9879221964983411,1.0124384368294954,-1.4999135508065033,-1.419165501640715,-1.7960753907634088,1
0.7157263390568104,-1.8273057829358357,0.11947634097571401,-1.6500992404191965,-1.2155618360118905,-0.8481161414780847,0
1.9396119086074448,2.280726543168216,1.2873926486583085,1.4660831144946793,-0.0603260262225751,0.576635294150285,0
1.0623336624200594,0.32834170457281453,-0.07330515708955748,-0.3994925700029224,-0.5471329849700481,-1.2431770211434918,0
-1.7711971651548635,0.3114169106479746,-0.6419736623018343,-1.5362751523229656,-0.6306188939443026,0.7901312580856887,1
-0.7120717966102839,1.4641078121848334,2.117193772826609,1.0851718491464863,-0.6835019187993012,-0.012226413074465814,0
0.9189987572568485,4.163258415738916,-0.12691780402996075,1.3481324388625464,-1.09141781435008,-2.826797606881593,0
